org::eclipse::core::runtime::adaptor::FileManager ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; 98.0 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1
org::eclipse::osgi::framework::internal::core::KeyedHashSet ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; 82.0 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1
org::eclipse::osgi::internal::baseadaptor::BaseHookConfigurator ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0 ; 1.0
org::eclipse::osgi::baseadaptor::bundlefile::ZipBundleFile ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; 74.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 76.0 ; 77.0 ; 77.0 ; 77.0 ; 77.0 ; 77.0 ; 77.0 ; 77.0 ; 77.0 ; 77.0 ; 77.0 ; 77.0 ; 77.0 ; 77.0 ; 78.0 ; 78.0 ; 78.0 ; 78.0 ; 78.0 ; 78.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0 ; 85.0
org::eclipse::osgi::framework::msg::MessageFormat ; 18.0 ; 18.0 ; 18.0 ; 18.0 ; 18.0 ; 18.0 ; 18.0 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1
org::eclipse::osgi::internal::verifier::SignedStorageHook ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; 39.0 ; 39.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 43.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; 44.0 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1
org::eclipse::osgi::framework::internal::core::UnresolvedPermissionCollection ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; 7.0 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1
substitutes::y::By ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
substitutes::x::Lx ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
osgi::lazystart::b::excluded::a::BAExcluded ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
org::eclipse::osgi::framework::internal::core::BundleLoader ; 264.0 ; 264.0 ; 213.0 ; 197.0 ; 188.0 ; 157.0 ; 163.0 ; 177.0 ; 174.0 ; 190.0 ; 203.0 ; 203.0 ; 203.0 ; 203.0 ; 206.0 ; 209.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 208.0 ; 212.0 ; 212.0 ; 212.0 ; 212.0 ; 212.0 ; 212.0 ; 212.0 ; 212.0 ; 212.0 ; 214.0 ; 213.0 ; 213.0 ; 213.0 ; 213.0 ; 213.0 ; 213.0 ; 230.0 ; 230.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 252.0 ; 246.0 ; 246.0 ; 241.0 ; 241.0 ; 241.0 ; 241.0 ; 241.0 ; 241.0 ; 241.0 ; 241.0 ; 241.0 ; 241.0 ; 259.0 ; 264.0 ; 264.0 ; 264.0 ; 264.0 ; 264.0 ; 264.0 ; 264.0 ; 264.0 ; 264.0
org::eclipse::osgi::framework::internal::core::ExportedPackageImpl ; 14.0 ; 14.0 ; 26.0 ; 26.0 ; 26.0 ; 18.0 ; 18.0 ; 18.0 ; 18.0 ; 18.0 ; 18.0 ; 18.0 ; 18.0 ; 18.0 ; 18.0 ; 18.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 19.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0 ; 21.0
org::eclipse::osgi::framework::internal::protocol::URLStreamHandlerProxy ; 29.0 ; 29.0 ; 29.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 30.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0
org::osgi::framework::InvalidSyntaxException ; 2.0 ; 2.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0 ; 4.0
org::eclipse::osgi::framework::adaptor::core::ServiceRegistryImpl ; 17.0 ; 17.0 ; 17.0 ; 17.0 ; 17.0 ; 17.0 ; 17.0 ; 17.0 ; 17.0 ; 17.0 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1
org::eclipse::osgi::baseadaptor::loader::ClasspathManager ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; 101.0 ; 101.0 ; 101.0 ; 101.0 ; 101.0 ; 101.0 ; 102.0 ; 102.0 ; 102.0 ; 102.0 ; 102.0 ; 102.0 ; 102.0 ; 102.0 ; 102.0 ; 103.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 108.0 ; 117.0 ; 117.0 ; 117.0
org::eclipse::osgi::framework::internal::core::SystemBundleLoader ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 12.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 9.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 14.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0 ; 39.0
org::eclipse::osgi::service::datalocation::FileManager ; 56.0 ; 56.0 ; 56.0 ; 56.0 ; 56.0 ; 56.0 ; 64.0 ; 64.0 ; 97.0 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1
org::eclipse::osgi::internal::baseadaptor::AdaptorUtil ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 31.0 ; 35.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0 ; 37.0
org::eclipse::osgi::framework::util::SecureAction ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 11.0 ; 12.0 ; 14.0 ; 20.0 ; 20.0 ; 20.0 ; 20.0 ; 20.0 ; 20.0 ; 20.0 ; 20.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 23.0 ; 26.0 ; 26.0 ; 26.0 ; 26.0 ; 29.0 ; 29.0 ; 29.0 ; 29.0 ; 29.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0 ; 28.0
org::eclipse::core::runtime::adaptor::BasicLocation ; 36.0 ; 36.0 ; 36.0 ; 36.0 ; 36.0 ; 36.0 ; 36.0 ; 36.0 ; 36.0 ; 36.0 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1
org::eclipse::osgi::framework::internal::protocol::reference::Handler ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0 ; 5.0
org::eclipse::osgi::baseadaptor::loader::FragmentClasspath ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0 ; 6.0
